ticker,leg,side,option_type,expiry,strike,entry_date,exit_date,monthly_expiry,weekly_expiry,scheduled_entry_date,spot,atm_strike,spot_timestamp,entry_available,exit_available,entry_timestamp,entry_close,entry_volume,entry_oi,entry_source,exit_timestamp,exit_close,exit_volume,exit_oi,exit_source,lot_size,entry_exec,exit_exec,leg_pnl
SENSEX,L3,BUY,CE,2026-02-26,82300.0,2026-02-20,2026-02-26,2026-02-26,2026-02-26,2026-02-20,82348.87,82300.0,2026-02-20 09:30:00+05:30,True,True,2026-02-20 09:30:00+05:30,606.4,71600.0,149860.0,upstox_expired,2026-02-26 15:15:00+05:30,0.5,14438240.0,14118940.0,upstox_expired,20,609.4319999999999,0.4975,-12178.689999999999
SENSEX,L4,SELL,CE,2026-02-26,82100.0,2026-02-20,2026-02-26,2026-02-26,2026-02-26,2026-02-20,82348.87,82300.0,2026-02-20 09:30:00+05:30,True,True,2026-02-20 09:30:00+05:30,730.8,8200.0,36820.0,upstox_expired,2026-02-26 15:15:00+05:30,141.6,691580.0,879520.0,upstox_expired,20,727.146,142.308,11696.759999999998
SENSEX,L1,BUY,PE,2026-03-25,81900.0,2026-02-27,2026-03-05,2026-03-25,2026-03-05,2026-02-27,81897.18,81900.0,2026-02-27 09:30:00+05:30,True,True,2026-02-27 09:30:00+05:30,833.0,0.0,140.0,upstox_expired,2026-03-05 15:15:00+05:30,2087.65,0.0,600.0,upstox_expired,20,837.165,2077.21175,24800.934999999998
SENSEX,L2,SELL,PE,2026-03-05,82100.0,2026-02-27,2026-03-05,2026-03-25,2026-03-05,2026-02-27,81897.18,81900.0,2026-02-27 09:30:00+05:30,True,True,2026-02-27 09:30:00+05:30,586.3,48200.0,291260.0,upstox_expired,2026-03-05 15:15:00+05:30,2163.1,260.0,40160.0,upstox_expired,20,583.3684999999999,2173.9154999999996,-31810.93999999999
SENSEX,L3,BUY,CE,2026-03-05,81900.0,2026-02-27,2026-03-05,2026-03-25,2026-03-05,2026-02-27,81897.18,81900.0,2026-02-27 09:30:00+05:30,True,True,2026-02-27 09:30:00+05:30,555.95,88880.0,198840.0,upstox_expired,2026-03-05 15:15:00+05:30,0.2,66140.0,630020.0,upstox_expired,20,558.72975,0.199,-11170.615
SENSEX,L4,SELL,CE,2026-03-25,81700.0,2026-02-27,2026-03-05,2026-03-25,2026-03-05,2026-02-27,81897.18,81900.0,2026-02-27 09:30:00+05:30,True,True,2026-02-27 15:10:00+05:30,1078.75,0.0,540.0,upstox_expired,2026-03-05 15:15:00+05:30,569.95,0.0,1040.0,upstox_expired,20,1073.35625,572.79975,10011.130000000001
SENSEX,L1,BUY,PE,2026-03-25,79700.0,2026-03-06,2026-03-12,2026-03-25,2026-03-12,2026-03-06,79669.59,79700.0,2026-03-06 09:30:00+05:30,True,True,2026-03-06 09:30:00+05:30,1227.8,0.0,880.0,upstox_expired,2026-03-12 15:15:00+05:30,3645.95,0.0,780.0,upstox_expired,20,1233.9389999999999,3627.72025,47875.625
SENSEX,L2,SELL,PE,2026-03-12,79900.0,2026-03-06,2026-03-12,2026-03-25,2026-03-12,2026-03-06,79669.59,79700.0,2026-03-06 09:30:00+05:30,True,True,2026-03-06 09:30:00+05:30,949.2,4940.0,37640.0,upstox_expired,2026-03-12 15:15:00+05:30,3850.0,0.0,14440.0,upstox_expired,20,944.4540000000001,3869.2499999999995,-58495.919999999984
SENSEX,L3,BUY,CE,2026-03-12,79700.0,2026-03-06,2026-03-12,2026-03-25,2026-03-12,2026-03-06,79669.59,79700.0,2026-03-06 09:30:00+05:30,True,True,2026-03-06 09:30:00+05:30,852.7,43120.0,174840.0,upstox_expired,2026-03-12 15:15:00+05:30,0.1,16480.0,843900.0,upstox_expired,20,856.9635,0.0995,-17137.28
SENSEX,L4,SELL,CE,2026-03-25,79500.0,2026-03-06,2026-03-12,2026-03-25,2026-03-12,2026-03-06,79669.59,79700.0,2026-03-06 09:30:00+05:30,True,True,2026-03-06 09:30:00+05:30,1574.6,0.0,9740.0,upstox_expired,2026-03-12 15:15:00+05:30,223.05,60.0,20580.0,upstox_expired,20,1566.7269999999999,224.16525,26851.234999999997
SENSEX,L1,BUY,PE,2026-03-25,75500.0,2026-03-13,2026-03-19,2026-03-25,2026-03-19,2026-03-13,75512.82,75500.0,2026-03-13 09:30:00+05:30,True,True,2026-03-13 09:30:00+05:30,1196.45,340.0,10580.0,upstox_expired,2026-03-19 15:15:00+05:30,1709.55,420.0,65600.0,upstox_expired,20,1202.4322499999998,1701.00225,9971.400000000003
SENSEX,L2,SELL,PE,2026-03-19,75700.0,2026-03-13,2026-03-19,2026-03-25,2026-03-19,2026-03-13,75512.82,75500.0,2026-03-13 09:30:00+05:30,True,True,2026-03-13 09:30:00+05:30,980.6,3860.0,34080.0,upstox_expired,2026-03-19 15:15:00+05:30,1541.95,820.0,59560.0,upstox_expired,20,975.697,1549.6597499999998,-11479.254999999996
SENSEX,L3,BUY,CE,2026-03-19,75500.0,2026-03-13,2026-03-19,2026-03-25,2026-03-19,2026-03-13,75512.82,75500.0,2026-03-13 09:30:00+05:30,True,True,2026-03-13 09:30:00+05:30,1000.45,56600.0,237080.0,upstox_expired,2026-03-19 15:15:00+05:30,0.25,408840.0,2829420.0,upstox_expired,20,1005.4522499999999,0.24875,-20104.07
SENSEX,L4,SELL,CE,2026-03-25,75300.0,2026-03-13,2026-03-19,2026-03-25,2026-03-19,2026-03-13,75512.82,75500.0,2026-03-13 09:30:00+05:30,True,True,2026-03-13 09:30:00+05:30,1551.9,20.0,140.0,upstox_expired,2026-03-19 15:15:00+05:30,447.6,380.0,26820.0,upstox_expired,20,1544.1405,449.83799999999997,21886.05
SENSEX,L1,BUY,PE,2026-03-25,75100.0,2026-03-20,2026-03-25,2026-03-25,2026-03-25,2026-03-20,75083.46,75100.0,2026-03-20 09:30:00+05:30,True,True,2026-03-20 09:30:00+05:30,864.6,29960.0,217180.0,upstox_expired,2026-03-25 15:15:00+05:30,0.5,2248700.0,3559700.0,upstox_expired,20,868.9229999999999,0.4975,-17368.51
SENSEX,L2,SELL,PE,2026-03-25,75300.0,2026-03-20,2026-03-25,2026-03-25,2026-03-25,2026-03-20,75083.46,75100.0,2026-03-20 09:30:00+05:30,True,True,2026-03-20 09:30:00+05:30,962.85,6940.0,30960.0,upstox_expired,2026-03-25 15:15:00+05:30,18.3,9835480.0,7613540.0,upstox_expired,20,958.03575,18.391499999999997,18792.885000000002
SENSEX,L3,BUY,CE,2026-03-25,75100.0,2026-03-20,2026-03-25,2026-03-25,2026-03-25,2026-03-20,75083.46,75100.0,2026-03-20 09:30:00+05:30,True,True,2026-03-20 09:30:00+05:30,901.8,39720.0,206940.0,upstox_expired,2026-03-25 15:15:00+05:30,191.6,355720.0,342060.0,upstox_expired,20,906.3089999999999,190.642,-14313.339999999998
SENSEX,L4,SELL,CE,2026-03-25,74900.0,2026-03-20,2026-03-25,2026-03-25,2026-03-25,2026-03-20,75083.46,75100.0,2026-03-20 09:30:00+05:30,True,True,2026-03-20 09:30:00+05:30,1016.65,8280.0,124580.0,upstox_expired,2026-03-25 15:15:00+05:30,392.1,42160.0,190320.0,upstox_expired,20,1011.56675,394.0605,12350.124999999998
SENSEX,L2,SELL,PE,2026-04-02,74500.0,2026-03-27,2026-04-02,2026-04-30,2026-04-02,2026-03-27,74337.59,74300.0,2026-03-27 09:30:00+05:30,True,True,2026-03-27 09:30:00+05:30,1163.0,50760.0,295840.0,upstox_expired,2026-04-02 15:15:00+05:30,1101.9,200.0,70540.0,upstox_expired,20,1157.185,1107.4095,995.5099999999993
SENSEX,L3,BUY,CE,2026-04-02,74300.0,2026-03-27,2026-04-02,2026-04-30,2026-04-02,2026-03-27,74337.59,74300.0,2026-03-27 09:30:00+05:30,True,True,2026-03-27 09:30:00+05:30,1224.0,4900.0,14040.0,upstox_expired,2026-04-02 15:15:00+05:30,0.55,124180.0,659940.0,upstox_expired,20,1230.12,0.54725,-24591.454999999994
SENSEX,L2,SELL,PE,2026-04-09,72000.0,2026-04-02,2026-04-09,2026-04-30,2026-04-09,2026-04-03,71773.95,71800.0,2026-04-02 09:30:00+05:30,True,True,2026-04-02 09:30:00+05:30,1253.2,2360.0,38640.0,upstox_expired,2026-04-09 15:15:00+05:30,0.05,1300.0,780160.0,upstox_expired,20,1246.934,0.050249999999999996,24937.675
SENSEX,L3,BUY,CE,2026-04-09,71800.0,2026-04-02,2026-04-09,2026-04-30,2026-04-09,2026-04-03,71773.95,71800.0,2026-04-02 09:30:00+05:30,True,True,2026-04-02 09:30:00+05:30,1230.4,2180.0,900.0,upstox_expired,2026-04-09 15:15:00+05:30,4865.0,60.0,18440.0,upstox_expired,20,1236.552,4840.675,72082.46
SENSEX,L4,SELL,CE,2026-04-30,71600.0,2026-04-02,2026-04-09,2026-04-30,2026-04-09,2026-04-03,71773.95,71800.0,2026-04-02 09:30:00+05:30,True,True,2026-04-02 15:10:00+05:30,2536.65,0.0,140.0,upstox_expired,2026-04-09 15:15:00+05:30,6005.6,0.0,100.0,upstox_expired,20,2523.96675,6035.628,-70233.22499999999
SENSEX,L1,BUY,PE,2026-04-30,77200.0,2026-04-10,2026-04-16,2026-04-30,2026-04-16,2026-04-10,77154.97,77200.0,2026-04-10 09:30:00+05:30,True,True,2026-04-10 15:10:00+05:30,1005.1,60.0,300.0,upstox_expired,2026-04-16 15:15:00+05:30,723.5,0.0,260.0,upstox_expired,20,1010.1254999999999,719.8825,-5804.859999999997
SENSEX,L2,SELL,PE,2026-04-16,77400.0,2026-04-10,2026-04-16,2026-04-30,2026-04-16,2026-04-10,77154.97,77200.0,2026-04-10 09:30:00+05:30,True,True,2026-04-10 09:30:00+05:30,845.1,5620.0,43840.0,upstox_expired,2026-04-16 15:15:00+05:30,0.15,180500.0,1246960.0,upstox_expired,20,840.8745,0.15074999999999997,16814.475
SENSEX,L3,BUY,CE,2026-04-16,77200.0,2026-04-10,2026-04-16,2026-04-30,2026-04-16,2026-04-10,77154.97,77200.0,2026-04-10 09:30:00+05:30,True,True,2026-04-10 09:30:00+05:30,774.45,43860.0,290580.0,upstox_expired,2026-04-16 15:15:00+05:30,783.6,2060.0,34200.0,upstox_expired,20,778.3222499999999,779.682,27.195000000001528
SENSEX,L4,SELL,CE,2026-04-30,77000.0,2026-04-10,2026-04-16,2026-04-30,2026-04-16,2026-04-10,77154.97,77200.0,2026-04-10 09:30:00+05:30,True,True,2026-04-10 09:30:00+05:30,1549.4,300.0,12720.0,upstox_expired,2026-04-16 15:15:00+05:30,1715.05,0.0,15860.0,upstox_expired,20,1541.653,1723.6252499999998,-3639.444999999996
SENSEX,L1,BUY,PE,2026-04-30,78100.0,2026-04-17,2026-04-23,2026-04-30,2026-04-23,2026-04-17,78084.96,78100.0,2026-04-17 09:30:00+05:30,True,True,2026-04-17 09:30:00+05:30,994.45,0.0,2100.0,upstox_expired,2026-04-23 15:15:00+05:30,1010.0,40.0,18740.0,upstox_expired,20,999.42225,1004.95,110.55500000000166
SENSEX,L2,SELL,PE,2026-04-23,78300.0,2026-04-17,2026-04-23,2026-04-30,2026-04-23,2026-04-17,78084.96,78100.0,2026-04-17 09:30:00+05:30,True,True,2026-04-17 09:30:00+05:30,825.45,9560.0,45460.0,upstox_expired,2026-04-23 15:15:00+05:30,642.25,6180.0,142080.0,upstox_expired,20,821.32275,645.46125,3517.230000000002
SENSEX,L3,BUY,CE,2026-04-23,78100.0,2026-04-17,2026-04-23,2026-04-30,2026-04-23,2026-04-17,78084.96,78100.0,2026-04-17 09:30:00+05:30,True,True,2026-04-17 09:30:00+05:30,723.6,44600.0,299580.0,upstox_expired,2026-04-23 15:15:00+05:30,0.15,415600.0,2166380.0,upstox_expired,20,727.218,0.14925,-14541.374999999998
SENSEX,L4,SELL,CE,2026-04-30,77900.0,2026-04-17,2026-04-23,2026-04-30,2026-04-23,2026-04-17,78084.96,78100.0,2026-04-17 09:30:00+05:30,True,True,2026-04-17 09:30:00+05:30,1250.0,0.0,1480.0,upstox_expired,2026-04-23 15:15:00+05:30,642.25,1420.0,118780.0,upstox_expired,20,1243.75,645.46125,11965.775000000001
SENSEX,L1,BUY,PE,2026-04-30,77200.0,2026-04-24,2026-04-30,2026-04-30,2026-04-30,2026-04-24,77172.87,77200.0,2026-04-24 09:30:00+05:30,True,True,2026-04-24 09:30:00+05:30,720.1,72520.0,81600.0,upstox_expired,2026-04-30 15:15:00+05:30,321.75,157420.0,804140.0,upstox_expired,20,723.7004999999999,320.14125,-8071.184999999998
SENSEX,L2,SELL,PE,2026-04-30,77400.0,2026-04-24,2026-04-30,2026-04-30,2026-04-30,2026-04-24,77172.87,77200.0,2026-04-24 09:30:00+05:30,True,True,2026-04-24 09:30:00+05:30,818.15,49780.0,108660.0,upstox_expired,2026-04-30 15:15:00+05:30,521.8,17260.0,156860.0,upstox_expired,20,814.05925,524.4089999999999,5793.005000000003
SENSEX,L3,BUY,CE,2026-04-30,77200.0,2026-04-24,2026-04-30,2026-04-30,2026-04-30,2026-04-24,77172.87,77200.0,2026-04-24 09:30:00+05:30,True,True,2026-04-24 09:30:00+05:30,768.85,39720.0,42460.0,upstox_expired,2026-04-30 15:15:00+05:30,0.35,524460.0,3041560.0,upstox_expired,20,772.6942499999999,0.34825,-15446.919999999998
SENSEX,L4,SELL,CE,2026-04-30,77000.0,2026-04-24,2026-04-30,2026-04-30,2026-04-30,2026-04-24,77172.87,77200.0,2026-04-24 09:30:00+05:30,True,True,2026-04-24 09:30:00+05:30,880.75,16720.0,84200.0,upstox_expired,2026-04-30 15:15:00+05:30,0.95,3937460.0,6788960.0,upstox_expired,20,876.3462499999999,0.9547499999999999,17507.829999999998
SENSEX,L1,BUY,PE,2026-05-27,76500.0,2026-04-30,2026-05-07,2026-05-27,2026-05-07,2026-05-01,76517.11,76500.0,2026-04-30 09:30:00+05:30,True,True,2026-04-30 09:30:00+05:30,1270.45,220.0,2940.0,upstox_expired,2026-05-07 15:15:00+05:30,558.3,60.0,3200.0,upstox_expired,20,1276.80225,555.5084999999999,-14425.875
SENSEX,L2,SELL,PE,2026-05-07,76700.0,2026-04-30,2026-05-07,2026-05-27,2026-05-07,2026-05-01,76517.11,76500.0,2026-04-30 09:30:00+05:30,True,True,2026-04-30 09:30:00+05:30,795.55,1760.0,11620.0,upstox_expired,2026-05-07 15:15:00+05:30,0.15,45600.0,610220.0,upstox_expired,20,791.5722499999999,0.15074999999999997,15828.429999999998
SENSEX,L3,BUY,CE,2026-05-07,76500.0,2026-04-30,2026-05-07,2026-05-27,2026-05-07,2026-05-01,76517.11,76500.0,2026-04-30 09:30:00+05:30,True,True,2026-04-30 09:30:00+05:30,819.85,6900.0,23220.0,upstox_expired,2026-05-07 15:15:00+05:30,1319.7,60.0,60840.0,upstox_expired,20,823.9492499999999,1313.1015,9783.045000000002
SENSEX,L1,BUY,PE,2026-05-27,77500.0,2026-05-08,2026-05-14,2026-05-27,2026-05-14,2026-05-08,77525.32,77500.0,2026-05-08 09:30:00+05:30,True,True,2026-05-08 09:30:00+05:30,1066.05,180.0,11960.0,upstox_expired,2026-05-14 15:15:00+05:30,2239.0,0.0,13080.0,upstox_expired,20,1071.38025,2227.805,23128.495
SENSEX,L2,SELL,PE,2026-05-14,77700.0,2026-05-08,2026-05-14,2026-05-27,2026-05-14,2026-05-08,77525.32,77500.0,2026-05-08 09:30:00+05:30,True,True,2026-05-08 09:30:00+05:30,763.9,11080.0,76580.0,upstox_expired,2026-05-14 15:15:00+05:30,2322.8,0.0,35620.0,upstox_expired,20,760.0805,2334.4139999999998,-31486.669999999995
SENSEX,L3,BUY,CE,2026-05-14,77500.0,2026-05-08,2026-05-14,2026-05-27,2026-05-14,2026-05-08,77525.32,77500.0,2026-05-08 09:30:00+05:30,True,True,2026-05-08 09:30:00+05:30,773.95,49300.0,427800.0,upstox_expired,2026-05-14 15:15:00+05:30,0.05,37620.0,2643340.0,upstox_expired,20,777.81975,0.04975,-15555.4
SENSEX,L4,SELL,CE,2026-05-27,77300.0,2026-05-08,2026-05-14,2026-05-27,2026-05-14,2026-05-08,77525.32,77500.0,2026-05-08 09:30:00+05:30,True,True,2026-05-08 09:30:00+05:30,1399.1,0.0,2640.0,upstox_expired,2026-05-14 15:15:00+05:30,346.7,0.0,1980.0,upstox_expired,20,1392.1045,348.4334999999999,20873.420000000002
SENSEX,L1,BUY,PE,2026-05-27,75600.0,2026-05-15,2026-05-21,2026-05-27,2026-05-21,2026-05-15,75616.91,75600.0,2026-05-15 09:30:00+05:30,True,True,2026-05-15 09:30:00+05:30,910.0,100.0,2960.0,upstox_expired,2026-05-21 15:15:00+05:30,907.25,2020.0,32740.0,upstox_expired,20,914.55,902.71375,-236.724999999999
SENSEX,L2,SELL,PE,2026-05-21,75800.0,2026-05-15,2026-05-21,2026-05-27,2026-05-21,2026-05-15,75616.91,75600.0,2026-05-15 09:30:00+05:30,True,True,2026-05-15 09:30:00+05:30,784.55,34220.0,70060.0,upstox_expired,2026-05-21 15:15:00+05:30,638.6,5840.0,166660.0,upstox_expired,20,780.62725,641.793,2776.685
SENSEX,L3,BUY,CE,2026-05-21,75600.0,2026-05-15,2026-05-21,2026-05-27,2026-05-21,2026-05-15,75616.91,75600.0,2026-05-15 09:30:00+05:30,True,True,2026-05-15 09:30:00+05:30,781.6,44580.0,218840.0,upstox_expired,2026-05-21 15:15:00+05:30,0.15,303220.0,2388180.0,upstox_expired,20,785.5079999999999,0.14925,-15707.174999999997
SENSEX,L4,SELL,CE,2026-05-27,75400.0,2026-05-15,2026-05-21,2026-05-27,2026-05-21,2026-05-15,75616.91,75600.0,2026-05-15 09:30:00+05:30,True,True,2026-05-15 09:30:00+05:30,1240.0,0.0,1300.0,upstox_expired,2026-05-21 15:15:00+05:30,507.3,3680.0,99960.0,upstox_expired,20,1233.8,509.83649999999994,14479.27
SENSEX,L1,BUY,PE,2026-05-27,75500.0,2026-05-22,2026-05-27,2026-05-27,2026-05-27,2026-05-22,75546.11,75500.0,2026-05-22 09:30:00+05:30,True,True,2026-05-22 09:30:00+05:30,554.85,58500.0,581360.0,upstox_expired,2026-05-27 15:15:00+05:30,0.05,412320.0,3552420.0,upstox_expired,20,557.62425,0.04975,-11151.489999999998
SENSEX,L2,SELL,PE,2026-05-27,75700.0,2026-05-22,2026-05-27,2026-05-27,2026-05-27,2026-05-22,75546.11,75500.0,2026-05-22 09:30:00+05:30,True,True,2026-05-22 09:30:00+05:30,653.05,6940.0,51900.0,upstox_expired,2026-05-27 15:15:00+05:30,0.1,509820.0,5015420.0,upstox_expired,20,649.7847499999999,0.10049999999999999,12993.684999999998
SENSEX,L3,BUY,CE,2026-05-27,75500.0,2026-05-22,2026-05-27,2026-05-27,2026-05-27,2026-05-22,75546.11,75500.0,2026-05-22 09:30:00+05:30,True,True,2026-05-22 09:30:00+05:30,642.6,56340.0,556920.0,upstox_expired,2026-05-27 15:15:00+05:30,355.6,53540.0,462940.0,upstox_expired,20,645.813,353.822,-5839.82
SENSEX,L4,SELL,CE,2026-05-27,75300.0,2026-05-22,2026-05-27,2026-05-27,2026-05-27,2026-05-22,75546.11,75500.0,2026-05-22 09:30:00+05:30,True,True,2026-05-22 09:30:00+05:30,756.4,22940.0,287720.0,upstox_expired,2026-05-27 15:15:00+05:30,557.45,2880.0,52880.0,upstox_expired,20,752.6179999999999,560.23725,3847.6149999999984
SENSEX,L1,BUY,PE,2026-06-25,75900.0,2026-05-29,2026-06-04,2026-06-25,2026-06-04,2026-05-29,75872.93,75900.0,2026-05-29 09:30:00+05:30,True,True,2026-05-29 09:30:00+05:30,977.1,20.0,280.0,upstox_expired,2026-06-04 15:15:00+05:30,2144.8,0.0,640.0,upstox_expired,20,981.9854999999999,2134.076,23041.810000000005
SENSEX,L2,SELL,PE,2026-06-04,76100.0,2026-05-29,2026-06-04,2026-06-25,2026-06-04,2026-05-29,75872.93,75900.0,2026-05-29 09:30:00+05:30,True,True,2026-05-29 09:30:00+05:30,617.6,40960.0,359500.0,upstox_expired,2026-06-04 15:15:00+05:30,1743.2,20.0,36860.0,upstox_expired,20,614.5120000000001,1751.916,-22748.08
SENSEX,L3,BUY,CE,2026-06-04,75900.0,2026-05-29,2026-06-04,2026-06-25,2026-06-04,2026-05-29,75872.93,75900.0,2026-05-29 09:30:00+05:30,True,True,2026-05-29 09:30:00+05:30,671.25,48840.0,206480.0,upstox_expired,2026-06-04 15:15:00+05:30,0.15,54940.0,1035560.0,upstox_expired,20,674.6062499999999,0.14925,-13489.139999999998
SENSEX,L1,BUY,PE,2026-06-25,74600.0,2026-06-05,2026-06-11,2026-06-25,2026-06-11,2026-06-05,74578.96,74600.0,2026-06-05 09:30:00+05:30,True,True,2026-06-05 09:30:00+05:30,1016.8,0.0,580.0,upstox_expired,2026-06-11 15:15:00+05:30,1169.9,0.0,1540.0,upstox_expired,20,1021.8839999999999,1164.0505,2843.330000000003
SENSEX,L2,SELL,PE,2026-06-11,74800.0,2026-06-05,2026-06-11,2026-06-25,2026-06-11,2026-06-05,74578.96,74600.0,2026-06-05 09:30:00+05:30,True,True,2026-06-05 09:30:00+05:30,684.2,9100.0,67420.0,upstox_expired,2026-06-11 15:15:00+05:30,975.0,2120.0,35760.0,upstox_expired,20,680.779,979.8749999999999,-5981.919999999998
SENSEX,L3,BUY,CE,2026-06-11,74600.0,2026-06-05,2026-06-11,2026-06-25,2026-06-11,2026-06-05,74578.96,74600.0,2026-06-05 09:30:00+05:30,True,True,2026-06-05 09:30:00+05:30,720.0,73260.0,244460.0,upstox_expired,2026-06-11 15:15:00+05:30,0.1,84900.0,1794960.0,upstox_expired,20,723.5999999999999,0.0995,-14470.009999999998
SENSEX,L4,SELL,CE,2026-06-25,74400.0,2026-06-05,2026-06-11,2026-06-25,2026-06-11,2026-06-05,74578.96,74600.0,2026-06-05 09:30:00+05:30,True,True,2026-06-05 15:10:00+05:30,1145.0,0.0,940.0,upstox_expired,2026-06-11 15:15:00+05:30,642.75,200.0,3220.0,upstox_expired,20,1139.275,645.9637499999999,9866.225000000004
SENSEX,L1,BUY,PE,2026-06-25,74700.0,2026-06-12,2026-06-18,2026-06-25,2026-06-18,2026-06-12,74726.94,74700.0,2026-06-12 09:30:00+05:30,True,True,2026-06-12 09:30:00+05:30,785.05,40.0,1880.0,upstox_expired,2026-06-18 15:15:00+05:30,22.25,240.0,9740.0,upstox_expired,20,788.9752499999998,22.138749999999998,-15336.729999999998
SENSEX,L2,SELL,PE,2026-06-18,74900.0,2026-06-12,2026-06-18,2026-06-25,2026-06-18,2026-06-12,74726.94,74700.0,2026-06-12 09:30:00+05:30,True,True,2026-06-12 09:30:00+05:30,634.25,14540.0,122960.0,upstox_expired,2026-06-18 15:15:00+05:30,0.15,7880.0,460080.0,upstox_expired,20,631.07875,0.15074999999999997,12618.56
SENSEX,L3,BUY,CE,2026-06-18,74700.0,2026-06-12,2026-06-18,2026-06-25,2026-06-18,2026-06-12,74726.94,74700.0,2026-06-12 09:30:00+05:30,True,True,2026-06-12 09:30:00+05:30,638.05,34380.0,313400.0,upstox_expired,2026-06-18 15:15:00+05:30,2718.1,0.0,55260.0,upstox_expired,20,641.2402499999998,2704.5095,41265.38500000001
SENSEX,L4,SELL,CE,2026-06-25,74500.0,2026-06-12,2026-06-18,2026-06-25,2026-06-18,2026-06-12,74726.94,74700.0,2026-06-12 09:30:00+05:30,True,True,2026-06-12 09:30:00+05:30,974.6,900.0,86100.0,upstox_expired,2026-06-18 15:15:00+05:30,3014.9,0.0,86500.0,upstox_expired,20,969.727,3029.9745,-41204.95
SENSEX,L1,BUY,PE,2026-06-25,76600.0,2026-06-19,2026-06-25,2026-06-25,2026-06-25,2026-06-19,76595.84,76600.0,2026-06-19 09:30:00+05:30,True,True,2026-06-19 09:30:00+05:30,511.0,90800.0,169640.0,upstox_expired,2026-06-25 15:15:00+05:30,0.2,159800.0,1919740.0,upstox_expired,20,513.555,0.199,-10267.119999999999
SENSEX,L2,SELL,PE,2026-06-25,76800.0,2026-06-19,2026-06-25,2026-06-25,2026-06-25,2026-06-19,76595.84,76600.0,2026-06-19 09:30:00+05:30,True,True,2026-06-19 09:30:00+05:30,614.0,37020.0,176240.0,upstox_expired,2026-06-25 15:15:00+05:30,0.25,393160.0,3009900.0,upstox_expired,20,610.93,0.25125,12213.574999999999
SENSEX,L3,BUY,CE,2026-06-25,76600.0,2026-06-19,2026-06-25,2026-06-25,2026-06-25,2026-06-19,76595.84,76600.0,2026-06-19 09:30:00+05:30,True,True,2026-06-19 09:30:00+05:30,591.65,53280.0,172620.0,upstox_expired,2026-06-25 15:15:00+05:30,489.4,12020.0,110460.0,upstox_expired,20,594.6082499999999,486.953,-2153.104999999998
SENSEX,L4,SELL,CE,2026-06-25,76400.0,2026-06-19,2026-06-25,2026-06-25,2026-06-25,2026-06-19,76595.84,76600.0,2026-06-19 09:30:00+05:30,True,True,2026-06-19 09:30:00+05:30,702.7,5860.0,41040.0,upstox_expired,2026-06-25 15:15:00+05:30,679.95,560.0,85040.0,upstox_expired,20,699.1865,683.34975,316.73500000000104
